name,branch,region,district,phone,email
NANGOMBA,,Mtwara,Nanyumbu,,
NANYUMBU,,Mtwara,Nanyumbu,,
SENGENYA,,Mtwara,Nanyumbu,,
CHIHANGU,,Mtwara,Newala,,
MIKUMBI,,Mtwara,Newala,,
CHITEKETE,,Mtwara,Newala,,
MMULUNGA,,Mtwara,Newala,,
KITANGARI,,Mtwara,Newala,,
MPOTOLA,,Mtwara,Newala,,
MAKUKWE,,Mtwara,Newala,,
MALATU,,Mtwara,Newala,,
MAPUTI,,Mtwara,Newala,,
LENGO,,Mtwara,Newala,,
MPELEPELE,,Mtwara,Newala,,
USHIRIKA,,Mtwara,Newala,,
MNYAMBE,,Mtwara,Newala,,
MTOPWA,,Mtwara,Newala,,
MKOMA,,Mtwara,Newala,,
VIHOKOLI,,Mtwara,Newala,,
DR.ALEX MTAVALA,,Mtwara,Newala Tc,,
MAKOTE,,Mtwara,Newala Tc,,
MTANGALANGA,,Mtwara,Newala Tc,,
KUSINI,,Mtwara,Newala Tc,,
KIUTA,,Mtwara,Newala Tc,,
NAMBUNGA,,Mtwara,Newala Tc,,
MALEGESI,,Mtwara,Newala Tc,,
GEORGE MKUCHIKA,,Mtwara,Newala Tc,,
MALOCHO,,Mtwara,Newala Tc,,
NANGWANDA,,Mtwara,Newala Tc,,
NEWALA,,Mtwara,Newala Tc,,
CHAUME,,Mtwara,Tandahimba,,
MAHUTA T.D.F,,Mtwara,Tandahimba,,
CHINGUNGWE,,Mtwara,Tandahimba,,
DINDUMA,,Mtwara,Tandahimba,,
MWEMINAKI,,Mtwara,Tandahimba,,
LUAGALA,,Mtwara,Tandahimba,,
LUKOKODA,,Mtwara,Tandahimba,,
LIENJE,,Mtwara,Tandahimba,,
TANDAHIMBA,,Mtwara,Tandahimba,,
MAUNDO,,Mtwara,Tandahimba,,
MCHICHIRA,,Mtwara,Tandahimba,,
MDIMBA,,Mtwara,Tandahimba,,
MICHENJELE,,Mtwara,Tandahimba,,
MIHAMBWE,,Mtwara,Tandahimba,,
MILONGODI,,Mtwara,Tandahimba,,
KITAMA,,Mtwara,Tandahimba,,
MKONJOWANO,,Mtwara,Tandahimba,,
MKOREHA,,Mtwara,Tandahimba,,
MKUNDI,,Mtwara,Tandahimba,,
MKWITI,,Mtwara,Tandahimba,,
MNYAWA,,Mtwara,Tandahimba,,
NACHUNYU,,Mtwara,Tandahimba,,
NAMIKUPA,,Mtwara,Tandahimba,,
NANHYANGA,,Mtwara,Tandahimba,,
NAPUTA,,Mtwara,Tandahimba,,
NGUNJA,,Mtwara,Tandahimba,,
NANDONDE,,Mtwara,Tandahimba,,
N/A,,,Bukombe,,
BUYENZI,,Kigoma,Buhigwe,,
BWAFUMBA,,Kigoma,Buhigwe,,
JANDA,,Kigoma,Buhigwe,,
ST. MATHIAS MULUMBA,,Kigoma,Buhigwe,,
NYAMILAMBO,,Kigoma,Buhigwe,,
ST. RUFINO & RINALDO,,Kigoma,Buhigwe,,
KIBWIGWA,,Kigoma,Buhigwe,,
MANUS DEI,,Kigoma,Buhigwe,,
YANZA,,Kigoma,Buhigwe,,
MKOZA,,Kigoma,Buhigwe,,
MKATANGA,,Kigoma,Buhigwe,,
MUHARULO,,Kigoma,Buhigwe,,
MUHINDA,,Kigoma,Buhigwe,,
NYARUBOZA,,Kigoma,Buhigwe,,
ST. BAKANJA,,Kigoma,Buhigwe,,
MUNANILA,,Kigoma,Buhigwe,,
NYAKIMUE,,Kigoma,Buhigwe,,
TWING MEMORIAL,,Kigoma,Buhigwe,,
KAHUNGA,,Kigoma,Buhigwe,,
MUNZEZE,,Kigoma,Buhigwe,,
MUYAMA,,Kigoma,Buhigwe,,
MANYOVU,,Kigoma,Buhigwe,,
BUHA,,Kigoma,Buhigwe,,
RUSABA,,Kigoma,Buhigwe,,
GWANUMPU,,Kigoma,Kakonko,,
KAKONKO,,Kigoma,Kakonko,,
DONNYBROOK,,Kigoma,Kakonko,,
KANYONZA,,Kigoma,Kakonko,,
KASANDA,,Kigoma,Kakonko,,
ST.THOMAS- MORE KIBOGORA,,Kigoma,Kakonko,,
SHUHUDIA,,Kigoma,Kakonko,,
BEREA,,Kigoma,Kakonko,,
BUYUNGU,,Kigoma,Kakonko,,
MUGUNZU,,Kigoma,Kakonko,,
MUHANGE,,Kigoma,Kakonko,,
KASHOZA,,Kigoma,Kakonko,,
TASNIM MUSLIM,,Kigoma,Kakonko,,
NYAMTUKUZA,,Kigoma,Kakonko,,
RUGENGE,,Kigoma,Kakonko,,
AHSANTE NYERERE,,Kigoma,Kasulu,,
MOYOVOZI,,Kigoma,Kasulu,,
NTAMYA,,Kigoma,Kasulu,,
KIHENYA,,Kigoma,Kasulu,,
KIMENYI,,Kigoma,Kasulu,,
KASANGEZI,,Kigoma,Kasulu,,
KITANGA,,Kigoma,Kasulu,,
KURUNYEMI,,Kigoma,Kasulu,,
KABAGWE,,Kigoma,Kasulu,,
MAKERE,,Kigoma,Kasulu,,
NKUNDUTSI,,Kigoma,Kasulu,,
KIMWANYA,,Kigoma,Kasulu,,
MAGABA,,Kigoma,Kasulu,,
NYAKITONTO,,Kigoma,Kasulu,,
KINYAKA,,Kigoma,Kasulu,,
NICODEMUS,,Kigoma,Kasulu,,
RUNGWE MPYA,,Kigoma,Kasulu,,
RUSESA,,Kigoma,Kasulu,,
ZEZE,,Kigoma,Kasulu,,
TITYE,,Kigoma,Kasulu,,
KASANGE,,Kigoma,Kasulu Tc,,
ISHIMWE,,Kigoma,Kasulu Tc,,
KIGODYA,,Kigoma,Kasulu Tc,,
REV.A.BUNGWA,,Kigoma,Kasulu Tc,,
WILLIAM'S,,Kigoma,Kasulu Tc,,
KINKATI,,Kigoma,Kasulu Tc,,
ST.FRANCIS XAVIER,,Kigoma,Kasulu Tc,,
KIGOMA GRAND,,Kigoma,Kasulu Tc,,
MAVUNO GIRLS',,Kigoma,Kasulu Tc,,
MUKA,,Kigoma,Kasulu Tc,,
MWIBUYE,,Kigoma,Kasulu Tc,,
MUHUNGA,,Kigoma,Kasulu Tc,,
MURUBONA,,Kigoma,Kasulu Tc,,
MURUBONA MUSLIM,,Kigoma,Kasulu Tc,,
MURUFITI,,Kigoma,Kasulu Tc,,
BOGWE,,Kigoma,Kasulu Tc,,
HAMENYA GIRLS,,Kigoma,Kasulu Tc,,
HWAZI,,Kigoma,Kasulu Tc,,
MWILAMVYA,,Kigoma,Kasulu Tc,,
BARAKA,,Kigoma,Kasulu Tc,,
BUSEKO HILL,,Kigoma,Kasulu Tc,,
NYANSHA,,Kigoma,Kasulu Tc,,
WESTERN TANGANYIKA,,Kigoma,Kasulu Tc,,
Madandi,,Kigoma,Kasulu Tc,,
NYUMBIGWA,,Kigoma,Kasulu Tc,,
SCIENCE TOWN,,Kigoma,Kasulu Tc,,
MUBONDO,,Kigoma,Kasulu Tc,,
BITURANA,,Kigoma,Kibondo,,
KIBONDO,,Kigoma,Kibondo,,
BUSAMI,,Kigoma,Kibondo,,
MOYOWOSI,,Kigoma,Kibondo,,
MIGEZI,,Kigoma,Kibondo,,
MKUGWA GIRLS,,Kigoma,Kibondo,,
ITABA,,Kigoma,Kibondo,,
MUGOMBE,,Kigoma,Kibondo,,
BISHOP MPANGO,,Kigoma,Kibondo,,
KAKANGAGA MUSLIM,,Kigoma,Kibondo,,
KANYAMAHELA,,Kigoma,Kibondo,,
MALAGARASI,,Kigoma,Kibondo,,
MOUNT CHANZA,,Kigoma,Kibondo,,
MWALIMU TUTUBA,,Kigoma,Kibondo,,
MOUNT SAMBA,,Kigoma,Kibondo,,
KUMWAMBU,,Kigoma,Kibondo,,
BONICONSILII MABAMBA GIRLS,,Kigoma,Kibondo,,
KUMGOGO,,Kigoma,Kibondo,,
MISEZERO,,Kigoma,Kibondo,,
OLIVEGREEN,,Kigoma,Kibondo,,
MURUNGU,,Kigoma,Kibondo,,
BUSAGARA,,Kigoma,Kibondo,,
MURAMBA,,Kigoma,Kibondo,,
RUBANGA,,Kigoma,Kibondo,,
BITALE,,Kigoma,Kigoma,,
AMAHORO,,Kigoma,Kigoma,,
KAGONGO,,Kigoma,Kigoma,,
ZASHE,,Kigoma,Kigoma,,
KALINZI,,Kigoma,Kigoma,,
MATYAZO,,Kigoma,Kigoma,,
MKABOGO,,Kigoma,Kigoma,,
KIDAHWE,,Kigoma,Kigoma,,
MGAWA,,Kigoma,Kigoma,,
MIKAMBA,,Kigoma,Kigoma,,
ST. JOSEPH ITERAMBOGO,,Kigoma,Kigoma,,
LAKE TANGANYIKA,,Kigoma,Kigoma,,
MKIGO,,Kigoma,Kigoma,,
MKONGORO,,Kigoma,Kigoma,,
NYAMHOZA,,Kigoma,Kigoma,,
LUICHE,,Kigoma,Kigoma,,
NEWMAN KIHINGA,,Kigoma,Kigoma,,
BUGAMBA,,Kigoma,Kigoma,,
BIGABIRO,,Kigoma,Kigoma,,
GOMBE,,Kigoma,Kigoma,,
KIMWA GIRLS' ISLAMIC SEMINARI,,Kigoma,Kigoma,,
MUNGONYA,,Kigoma,Kigoma,,
MWANDIGA,,Kigoma,Kigoma,,
NYARUBANDA,,Kigoma,Kigoma,,
KASEKE,,Kigoma,Kigoma,,
ST. FRANCISCO DE ASIZ,,Kigoma,Kigoma,,
BUTEKO,,Kigoma,Kigoma Mc,,
KIGOMA,,Kigoma,Kigoma Mc,,
KITWE,,Kigoma,Kigoma Mc,,
ST. VINCENT,,Kigoma,Kigoma Mc,,
BUHANDA,,Kigoma,Kigoma Mc,,
AHLULBAYT ISLAMIC SEMINARY,,Kigoma,Kigoma Mc,,
ARCH BISHOP KAHURANANGA,,Kigoma,Kigoma Mc,,
JIHAD,,Kigoma,Kigoma Mc,,
GUNGU,,Kigoma,Kigoma Mc,,
MLOLE,,Kigoma,Kigoma Mc,,
MWASENGA,,Kigoma,Kigoma Mc,,
ST. LUKAS KIGOMA,,Kigoma,Kigoma Mc,,
WAKULIMA,,Kigoma,Kigoma Mc,,
KASIMBU,,Kigoma,Kigoma Mc,,
MOUNT CARMEL GIRLS,,Kigoma,Kigoma Mc,,
KASINGIRIMA,,Kigoma,Kigoma Mc,,
BURONGE,,Kigoma,Kigoma Mc,,
BUSHABANI,,Kigoma,Kigoma Mc,,
KITONGONI,,Kigoma,Kigoma Mc,,
KICHANGACHUI,,Kigoma,Kigoma Mc,,
KIRUGU,,Kigoma,Kigoma Mc,,
UJIJI ISLAMIC,,Kigoma,Kigoma Mc,,
KATUBUKA,,Kigoma,Kigoma Mc,,
MASANGA,,Kigoma,Kigoma Mc,,
ST. JAMES KIGOMA,,Kigoma,Kigoma Mc,,
UJIJI,,Kigoma,Kigoma Mc,,
MWANANCHI,,Kigoma,Kigoma Mc,,
NJELEKELA ISLAMIC SEMINARI,,Kigoma,Kigoma Mc,,
RUBUGA,,Kigoma,Kigoma Mc,,
RUSIMBI,,Kigoma,Kigoma Mc,,
BASANZA,,Kigoma,Uvinza,,
MWAKIZEGA,,Kigoma,Uvinza,,
BUHINGU,,Kigoma,Uvinza,,
HEREMBE,,Kigoma,Uvinza,,
LAGOSA,,Kigoma,Uvinza,,
ILAGALA,,Kigoma,Uvinza,,
ITEBULA,,Kigoma,Uvinza,,
NGURUKA,,Kigoma,Uvinza,,
KALYA,,Kigoma,Uvinza,,
KALENGE,,Kigoma,Uvinza,,
KANDAGA,,Kigoma,Uvinza,,
MAZUNGWE,,Kigoma,Uvinza,,
MGANZA,,Kigoma,Uvinza,,
SAGARA,,Kigoma,Uvinza,,
NYAMAGOMA,,Kigoma,Uvinza,,
SUNUKA,,Kigoma,Uvinza,,
CHUMVI WAZAZI,,Kigoma,Uvinza,,
LUGUFU,,Kigoma,Uvinza,,
LUGUFU WASICHANA,,Kigoma,Uvinza,,
RUCHUGI,,Kigoma,Uvinza,,
BUKOKO,,Tabora,Igunga,,
ICHAMA,,Tabora,Igunga,,
CHOMA,,Tabora,Igunga,,
HANIHANI,,Tabora,Igunga,,
IGUNGA,,Tabora,Igunga,,
MWANZUGI,,Tabora,Igunga,,
MWAYUNGE,,Tabora,Igunga,,
ST. MARGARETH MARIA ALAKOK GIRL,,Tabora,Igunga,,
IGURUBI,,Tabora,Igunga,,
ISAKAMALIWA,,Tabora,Igunga,,
ITUNDURU,,Tabora,Igunga,,
KINING'INILA,,Tabora,Igunga,,
KINUNGU,,Tabora,Igunga,,
MBUTU,,Tabora,Igunga,,
MWAMASHIGA,,Tabora,Igunga,,
MWASHIKU,,Tabora,Igunga,,
MWISI,,Tabora,Igunga,,
NANGA,,Tabora,Igunga,,
NDEMBEZI,,Tabora,Igunga,,
Ngulumwa,,Tabora,Igunga,,
NGUVUMOJA,,Tabora,Igunga,,
NKINGA,,Tabora,Igunga,,
ULAYA,,Tabora,Igunga,,
MISANA,,Tabora,Igunga,,
MWAKIPANGA,,Tabora,Igunga,,
ST.THOMAS AQUINAS,,Tabora,Igunga,,
SIMBO,,Tabora,Igunga,,
SUNGWIZI,,Tabora,Igunga,,
IGOWEKO,,Tabora,Igunga,,
ZIBA,,Tabora,Igunga,,
MKINDO,,Tabora,Kaliua,,
IGAGALA,,Tabora,Kaliua,,
IGWISI,,Tabora,Kaliua,,
ILEGE,,Tabora,Kaliua,,
KALIUA,,Tabora,Kaliua,,
KANINDO,,Tabora,Kaliua,,
KASHISHI,,Tabora,Kaliua,,
KAZAROHO,,Tabora,Kaliua,,
FPCT NEEMA,,Tabora,Kaliua,,
ULYANKULU,,Tabora,Kaliua,,
MWONGOZO,,Tabora,Kaliua,,
SELELI,,Tabora,Kaliua,,
SILAMBO,,Tabora,Kaliua,,
KAPUYA,,Tabora,Kaliua,,
UGUNGA,,Tabora,Kaliua,,
UKUMBISIGANGA,,Tabora,Kaliua,,
USHOKOLA,,Tabora,Kaliua,,
USINGE,,Tabora,Kaliua,,
UYOWA,,Tabora,Kaliua,,
ZUGIMLOLE,,Tabora,Kaliua,,
BUDUSHI,,Tabora,Nzega,,
BUKENE,,Tabora,Nzega,,
IGUSULE,,Tabora,Nzega,,
IKINDWA,,Tabora,Nzega,,
ISAGENHE,,Tabora,Nzega,,
ISANZU,,Tabora,Nzega,,
ITOBO,,Tabora,Nzega,,
MABONDE,,Tabora,Nzega,,
KARITU,,Tabora,Nzega,,
KASELA,,Tabora,Nzega,,
HAMZA AZIZI ALLY,,Tabora,Nzega,,
MAGENGATI,,Tabora,Nzega,,
MAMBALI,,Tabora,Nzega,,
MILAMBO ITOBO,,Tabora,Nzega,,
MIZIBAZIBA,,Tabora,Nzega,,
MOGWA,,Tabora,Nzega,,
MUHUGI,,Tabora,Nzega,,
MWAKASHANHALA,,Tabora,Nzega,,
MWANGOYE,,Tabora,Nzega,,
NATA,,Tabora,Nzega,,
KAMPALA,,Tabora,Nzega,,
NKINIZIWA,,Tabora,Nzega,,
PUGE,,Tabora,Nzega,,
SEMEMBELA,,Tabora,Nzega,,
SHIGAMBA,,Tabora,Nzega,,
SIGILI,,Tabora,Nzega,,
TONGI,,Tabora,Nzega,,
KILI,,Tabora,Nzega,,
MWANHALA,,Tabora,Nzega,,
WELA,,Tabora,Nzega,,
ITILO,,Tabora,Nzega Tc,,
BUGWANDEGE,,Tabora,Nzega Tc,,
MIGUWA,,Tabora,Nzega Tc,,
MWANZOLI,,Tabora,Nzega Tc,,
BADRI,,Tabora,Nzega Tc,,
CHIEF NTINGINYA,,Tabora,Nzega Tc,,
NZEGA,,Tabora,Nzega Tc,,
QUEEN OF PEACE,,Tabora,Nzega Tc,,
BULUNDE,,Tabora,Nzega Tc,,
KANUDA,,Tabora,Nzega Tc,,
IJANIJA,,Tabora,Nzega Tc,,
UCHAMA,,Tabora,Nzega Tc,,
UNDOMO,,Tabora,Nzega Tc,,
Chabutwa,,Tabora,Sikonge,,
Igigwa,,Tabora,Sikonge,,
Ugunda,,Tabora,Sikonge,,
Langwa,,Tabora,Sikonge,,
Kiloli,,Tabora,Sikonge,,
KILUMBI,,Tabora,Sikonge,,
Mibono,,Tabora,Sikonge,,
Kisanga,,Tabora,Sikonge,,
Kiwere,,Tabora,Sikonge,,
Kamagi,,Tabora,Sikonge,,
LUSANGI MORAVIAN JUNIOR SEMINA,,Tabora,Sikonge,,
Mkolye,,Tabora,Sikonge,,
Mole,,Tabora,Sikonge,,
MPOMBWE,,Tabora,Sikonge,,
Msuva,,Tabora,Sikonge,,
Pangale,,Tabora,Sikonge,,
Ngulu,,Tabora,Sikonge,,
Pearlicy,,Tabora,Sikonge,,
Tutuo,,Tabora,Sikonge,,
Usunga,,Tabora,Sikonge,,
ALI HASSAN MWINYI,,Tabora,Tabora Mc,,
MILAMBO,,Tabora,Tabora Mc,,
CHEYO,,Tabora,Tabora Mc,,
KAZIMA,,Tabora,Tabora Mc,,
UYUI,,Tabora,Tabora Mc,,
LWANZALI,,Tabora,Tabora Mc,,
IKOMWA,,Tabora,Tabora Mc,,
IPULI,,Tabora,Tabora Mc,,
ISEVYA,,Tabora,Tabora Mc,,
HOPE GATE,,Tabora,Tabora Mc,,
ITETEMIA,,Tabora,Tabora Mc,,
ITONJANDA,,Tabora,Tabora Mc,,
KALUNDE,,Tabora,Tabora Mc,,
MIHAYO,,Tabora,Tabora Mc,,
FUNDIKIRA,,Tabora,Tabora Mc,,
KARIAKOO,,Tabora,Tabora Mc,,
TABORA BOYS,,Tabora,Tabora Mc,,
KANYENYE,,Tabora,Tabora Mc,,
NYAMWEZI,,Tabora,Tabora Mc,,
ITAGA SEMINARI,,Tabora,Tabora Mc,,
MISHA,,Tabora,Tabora Mc,,
ST. FRANCIS DE SALES MISSION,,Tabora,Tabora Mc,,
THEMI HILL,,Tabora,Tabora Mc,,
BOMBAMZINGA,,Tabora,Tabora Mc,,
SIKANDA,,Tabora,Tabora Mc,,
NDEVELWA,,Tabora,Tabora Mc,,
KAZE HILL,,Tabora,Tabora Mc,,
ST. PETERS TABORA,,Tabora,Tabora Mc,,
TABORA GIRLS',,Tabora,Tabora Mc,,
UNYANYEMBE,,Tabora,Tabora Mc,,
CHANG'A,,Tabora,Tabora Mc,,
IMALA,,Tabora,Urambo,,
ST. VICENT DE PAUL,,Tabora,Urambo,,
MATWIGA,,Tabora,Urambo,,
KAPILULA,,Tabora,Urambo,,
KILOLENI,,Tabora,Urambo,,
URAMBO,,Tabora,Urambo,,
CHETU,,Tabora,Urambo,,
MUKANGWA,,Tabora,Urambo,,
IMALAMAKOYE,,Tabora,Urambo,,
USOJI,,Tabora,Urambo,,
UGALLA,,Tabora,Urambo,,
UKONDAMOYO,,Tabora,Urambo,,
SANTA LUCIA,,Tabora,Urambo,,
UKOMBOZI,,Tabora,Urambo,,
USISYA,,Tabora,Urambo,,
USONGELANI,,Tabora,Urambo,,
UYOGO,,Tabora,Urambo,,
USSOKE,,Tabora,Urambo,,
UYUMBU,,Tabora,Urambo,,
VUMILIA,,Tabora,Urambo,,
MADAHA,,Tabora,Uyui,,
MPYAGULA,,Tabora,Uyui,,
GOWEKO,,Tabora,Uyui,,
IBIRI,,Tabora,Uyui,,
IGALULA,,Tabora,Uyui,,
IKONGOLO,,Tabora,Uyui,,
LOLANGULU,,Tabora,Uyui,,
IDETE,,Tabora,Uyui,,
BISHOP KISANJI GIRLS,,Tabora,Uyui,,
KIGWA,,Tabora,Uyui,,
KIZENGI,,Tabora,Uyui,,
LOYA,,Tabora,Uyui,,
LUTENDE,,Tabora,Uyui,,
MABAMA,,Tabora,Uyui,,
BLUE SKY,,Tabora,Uyui,,
IMALAMPAKA,,Tabora,Uyui,,
MAKAZI,,Tabora,Uyui,,
NDONO,,Tabora,Uyui,,
SHITAGE,,Tabora,Uyui,,
TURA,,Tabora,Uyui,,
UPUGE,,Tabora,Uyui,,
USAGARI,,Tabora,Uyui,,
IYOGELO,,Geita,Bukombe,,
BUKOMBE,,Geita,Bukombe,,
EMINK,,Geita,Bukombe,,
USHIROMBO,,Geita,Bukombe,,
BUSONZO,,Geita,Bukombe,,
BUTINZYA,,Geita,Bukombe,,
GOLDLAND,,Geita,Bukombe,,
QUEEN OF APOSTLE USHIROMBO SEM,,Geita,Bukombe,,
BUSONGE,,Geita,Bukombe,,
KATENTE,,Geita,Bukombe,,
LYAMBAMGONGO,,Geita,Bukombe,,
NAMONGE,,Geita,Bukombe,,
BULEGA,,Geita,Bukombe,,
MUSASA,,Geita,Bukombe,,
MSONGA,,Geita,Bukombe,,
BUSINDA,,Geita,Bukombe,,
RUNZEWE,,Geita,Bukombe,,
UYOVU,,Geita,Bukombe,,
BUZIRAYOMBO,,Geita,Chato,,
BUSERESERE,,Geita,Chato,,
MAGS,,Geita,Chato,,
BUTENGORUMASA,,Geita,Chato,,
SUMAYE-BUZIKU,,Geita,Chato,,
BWANGA,,Geita,Chato,,
MAGUFULI,,Geita,Chato,,
BWERA,,Geita,Chato,,
BWINA,,Geita,Chato,,
BWONGERA,,Geita,Chato,,
CHATO,,Geita,Chato,,
EMAU BOYS,,Geita,Chato,,
EMAU GIRLS,,Geita,Chato,,
ICHWANKIMA,,Geita,Chato,,
ILEMELA,,Geita,Chato,,
ILYAMCHELE,,Geita,Chato,,
IPARAMASA,,Geita,Chato,,
MNEKEZI,,Geita,Chato,,
BUHINGO CHATO,,Geita,Chato,,
KACHWAMBA,,Geita,Chato,,
KATENDE,,Geita,Chato,,
KIGONGO,,Geita,Chato,,
MAKURUGUSI,,Geita,Chato,,
MUJUMUZI,,Geita,Chato,,
ZAKIA MEGHJI,,Geita,Chato,,
JIKOMBOE,,Geita,Chato,,
PARADISE,,Geita,Chato,,
WEMA,,Geita,Chato,,
NYAMIREMBE,,Geita,Chato,,
NYARUTEMBO,,Geita,Chato,,
BUGALAMA,,Geita,Geita,,
KAGU,,Geita,Geita,,
BUJULA,,Geita,Geita,,
BUKOLI,,Geita,Geita,,
BUKONDO,,Geita,Geita,,
BUSANDA,,Geita,Geita,,
BUTOBELA,,Geita,Geita,,
BUSANZU,,Geita,Geita,,
CHIGUNGA,,Geita,Geita,,
LUBANGA,,Geita,Geita,,
LWEMO,,Geita,Geita,,
KAKUBILO,,Geita,Geita,,
KAMENA,,Geita,Geita,,
KAMHANGA,,Geita,Geita,,
KASEME,,Geita,Geita,,
LUTOZO,,Geita,Geita,,
NYANKONGOCHORO,,Geita,Geita,,
KILIMAHEWA,,Geita,Geita,,
LUDETE,,Geita,Geita,,
ISINGILO,,Geita,Geita,,
LWAMGASA,,Geita,Geita,,
LWEZERA,,Geita,Geita,,
MHARAMBA,,Geita,Geita,,
NKOME,,Geita,Geita,,
NYACHILULUMA,,Geita,Geita,,
BUTUNDWE,,Geita,Geita,,
NYAKAMWAGA,,Geita,Geita,,
NYAMALIMBE,,Geita,Geita,,
NYAMBOGE,,Geita,Geita,,
NYAMIGOTA,,Geita,Geita,,
NYAMWILOLELWA,,Geita,Geita,,
NYARUGUSU,,Geita,Geita,,
NYARUYEYE,,Geita,Geita,,
BUGANDO,,Geita,Geita,,
SENGA,,Geita,Geita,,
WAJA BOYS,,Geita,Geita Tc,,
WAJA GIRLS,,Geita,Geita Tc,,
GEITA ISLAMIC SEMINARY,,Geita,Geita Tc,,
KALANGALALA,,Geita,Geita Tc,,
MWATULOLE,,Geita,Geita Tc,,
BULELA,,Geita,Geita Tc,,
BUNG'WANGOKO,,Geita,Geita Tc,,
IHANAMILO,,Geita,Geita Tc,,
ALOYSIUS,,Geita,Geita Tc,,
GEITA,,Geita,Geita Tc,,
KASAMWA,,Geita,Geita Tc,,
SHANTAMINE,,Geita,Geita Tc,,
GEITA ADVENTIST,,Geita,Geita Tc,,
GOLDEN RIDGE,,Geita,Geita Tc,,
KIVUKONI,,Geita,Geita Tc,,
NYANKUMBU GIRLS,,Geita,Geita Tc,,
KANEGERE,,Geita,Mbogwe,,
IKOBE,,Geita,Mbogwe,,
IKUNGUIGAZI,,Geita,Mbogwe,,
ILOLANGULU,,Geita,Mbogwe,,
IPONYA,,Geita,Mbogwe,,
LUGUNGA,,Geita,Mbogwe,,
LULEMBELA,,Geita,Mbogwe,,
NYAKASALUMA,,Geita,Mbogwe,,
MBOGWE,,Geita,Mbogwe,,
NHOMOLWA,,Geita,Mbogwe,,
MASUMBWE,,Geita,Mbogwe,,
NYASATO,,Geita,Mbogwe,,
ISANGIJO,,Geita,Mbogwe,,
BUKWIMBA,,Geita,Nyang'Hwale,,
BUSOLWA,,Geita,Nyang'Hwale,,
IZUNYA,,Geita,Nyang'Hwale,,
KAFITA,,Geita,Nyang'Hwale,,
KAKORA,,Geita,Nyang'Hwale,,
MSALALA,,Geita,Nyang'Hwale,,
MWINGIRO,,Geita,Nyang'Hwale,,
NYANG'HWALE,,Geita,Nyang'Hwale,,
NYIJUNDU,,Geita,Nyang'Hwale,,
NYUGWA,,Geita,Nyang'Hwale,,
SHABAKA,,Geita,Nyang'Hwale,,
ABDUL RAHIM BUSOKA,,Shinyanga,Kahama Tc,,
ISAGEHE,,Shinyanga,Kahama Tc,,
MPERA,,Shinyanga,Kahama Tc,,
KAHAMA MUSLIM,,Shinyanga,Kahama Tc,,
BUKAMBA,,Shinyanga,Kahama Tc,,
KINAGA,,Shinyanga,Kahama Tc,,
KISHIMBA,,Shinyanga,Kahama Tc,,
ST.THERESA OF AVILA GIRLS,,Shinyanga,Kahama Tc,,
JOHN PAUL II KAHAMA,,Shinyanga,Kahama Tc,,
MHONGOLO PROGRESSIVE,,Shinyanga,Kahama Tc,,
NYASHIMBI,,Shinyanga,Kahama Tc,,
SISTER IRENE,,Shinyanga,Kahama Tc,,
NYIHOGO,,Shinyanga,Kahama Tc,,
RWEPA'S,,Shinyanga,Kahama Tc,,
VAILETH,,Shinyanga,Kahama Tc,,
BUGISHA,,Shinyanga,Kahama Tc,,
GOOD HOPE,,Shinyanga,Kahama Tc,,
ANDERLEK RIDGES,,Shinyanga,Kahama Tc,,
KWEMA MORDEN,,Shinyanga,Kahama Tc,,
MWENDAKULIMA,,Shinyanga,Kahama Tc,,
QUEEN OF FAMILY GIRLS',,Shinyanga,Kahama Tc,,
NGOGWA,,Shinyanga,Kahama Tc,,
MOUNT MORIE,,Shinyanga,Kahama Tc,,
NYANDEKWA,,Shinyanga,Kahama Tc,,
NYASUBI,,Shinyanga,Kahama Tc,,
OASIS,,Shinyanga,Kahama Tc,,
ISUNUKA,,Shinyanga,Kahama Tc,,
SEEKE,,Shinyanga,Kahama Tc,,
WIGEHE,,Shinyanga,Kahama Tc,,
BUBIKI,,Shinyanga,Kishapu,,
BUNAMBIYU,,Shinyanga,Kishapu,,
IDUKILO,,Shinyanga,Kishapu,,
BUSIYA,,Shinyanga,Kishapu,,
KISHAPU,,Shinyanga,Kishapu,,
MWAMADULU,,Shinyanga,Kishapu,,
MAGANZO,,Shinyanga,Kishapu,,
BULEKELA,,Shinyanga,Kishapu,,
MWIGUMBI,,Shinyanga,Kishapu,,
WISHITELEJA,,Shinyanga,Kishapu,,
MWADUI,,Shinyanga,Kishapu,,
MWADUI UFUNDI,,Shinyanga,Kishapu,,
SHINYANGA,,Shinyanga,Kishapu,,
MWAKIPOYA,,Shinyanga,Kishapu,,
MWAMALASA,,Shinyanga,Kishapu,,
MWAMASHELE,,Shinyanga,Kishapu,,
MWATAGA,,Shinyanga,Kishapu,,
NGOFILA,,Shinyanga,Kishapu,,
MIPA,,Shinyanga,Kishapu,,
MANGU,,Shinyanga,Kishapu,,
SOMAGEDI,,Shinyanga,Kishapu,,
SONGWA,,Shinyanga,Kishapu,,
TALAGA,,Shinyanga,Kishapu,,
IGAGA,,Shinyanga,Kishapu,,
UCHUNGA,,Shinyanga,Kishapu,,
KANAWA,,Shinyanga,Kishapu,,
UKENYENGE,,Shinyanga,Kishapu,,
BUGARAMA,,Shinyanga,Msalala,,
BULIGE,,Shinyanga,Msalala,,
